"Gene","Spearman_rho","p_value","FDR","Absolute_Spearman_rho","Direction","Stage16B_Strong_Gene"
"NUP62",0.207129393362203,3.62248375047529e-66,5.13660589552303e-65,0.207129393362203,"Increasing",TRUE
"HIBCH",0.207092217849419,3.82478375116944e-66,5.41990667952601e-65,0.207092217849419,"Increasing",FALSE
"UQCC3",0.207084148986568,3.870158067177e-66,5.48061047389876e-65,0.207084148986568,"Increasing",TRUE
"RGS1",-0.207080554567043,3.89054317152296e-66,5.50587019886124e-65,0.207080554567043,"Decreasing",TRUE
"DKK3",-0.207034122481375,4.1636945876919e-66,5.8885759188496e-65,0.207034122481375,"Decreasing",TRUE
"TMX1",0.206995099130211,4.40798314957303e-66,6.2299879569832e-65,0.206995099130211,"Increasing",FALSE
"ARPC1A",0.20696312184114,4.6187702250848e-66,6.5236355924237e-65,0.20696312184114,"Increasing",TRUE
"RPS3A",-0.206927356960303,4.86644279078418e-66,6.86896333826558e-65,0.206927356960303,"Decreasing",TRUE
"SLC2A1",0.206895142394863,5.10083562008606e-66,7.19510820822844e-65,0.206895142394863,"Increasing",TRUE
"UAP1",0.206890547462018,5.13517258235812e-66,7.23881797160855e-65,0.206890547462018,"Increasing",FALSE
"APRT",0.206742715173612,6.37177351036448e-66,8.97614247450954e-65,0.206742715173612,"Increasing",TRUE
"PPIG",0.206533899493741,8.6396698562165e-66,1.21630791917159e-64,0.206533899493741,"Increasing",TRUE
"GSTO2",0.206467262956641,9.52062945039375e-66,1.33945834910813e-64,0.206467262956641,"Increasing",TRUE
"REEP3",0.206466343198593,9.53339515963345e-66,1.34038171372595e-64,0.206466343198593,"Increasing",TRUE
"WRAP73",0.206321081424187,1.17793074801602e-65,1.65507694828518e-64,0.206321081424187,"Increasing",FALSE
"GGCT",0.206233784270598,1.33751296094815e-65,1.87808025250744e-64,0.206233784270598,"Increasing",TRUE
"XRCC6",0.206183800942677,1.43840033287923e-65,2.01843059698183e-64,0.206183800942677,"Increasing",TRUE
"SUGP2",0.206174485548567,1.45802427801341e-65,2.04464014587084e-64,0.206174485548567,"Increasing",TRUE
"GABPB1-AS1",0.206164578148752,1.4791881501945e-65,2.07297379544119e-64,0.206164578148752,"Increasing",TRUE
"QARS",0.20601417029631,1.84076567655479e-65,2.57802632989948e-64,0.20601417029631,"Increasing",FALSE
"IFI44L",-0.205850078961826,2.33629949037216e-65,3.26991139811803e-64,0.205850078961826,"Decreasing",TRUE
"SIRT2",0.205823513098753,2.42818235761579e-65,3.39631202252927e-64,0.205823513098753,"Increasing",FALSE
"TBC1D9",-0.205783113599049,2.57485796121522e-65,3.59913845678273e-64,0.205783113599049,"Decreasing",TRUE
"SMC6",0.205737468339111,2.75122564656548e-65,3.84317945845379e-64,0.205737468339111,"Increasing",TRUE
"DRAP1",0.205719899104136,2.82227487747769e-65,3.93988114355898e-64,0.205719899104136,"Increasing",TRUE
"IQGAP2",0.205714818521944,2.84315922258096e-65,3.96647326016621e-64,0.205714818521944,"Increasing",TRUE
"P4HB",0.205639943652763,3.16941214644151e-65,4.41877396674846e-64,0.205639943652763,"Increasing",TRUE
"SLC25A6",0.205373822522367,4.66130334414628e-65,6.49456900496461e-64,0.205373822522367,"Increasing",TRUE
"SEC61G",0.205252430867701,5.55709701343477e-65,7.73768469460859e-64,0.205252430867701,"Increasing",TRUE
"DCT",0.205040357673904,7.55264710901366e-65,1.05095108838239e-63,0.205040357673904,"Increasing",FALSE
"CHD4",0.204988250064842,8.14361063423113e-65,1.13245447751438e-63,0.204988250064842,"Increasing",TRUE
"DGAT2",0.204928754664308,8.8748809160351e-65,1.23335161797761e-63,0.204928754664308,"Increasing",FALSE
"PUS7L",0.204916043235262,9.03940900341463e-65,1.25540892393181e-63,0.204916043235262,"Increasing",FALSE
"AC008124.1",0.204873372862251,9.61425008740649e-65,1.33438628380767e-63,0.204873372862251,"Increasing",FALSE
"LAMP2",0.204718711661307,1.20202582450664e-64,1.66725148058976e-63,0.204718711661307,"Increasing",TRUE
"PDCD10",0.204679853027445,1.27137071812791e-64,1.76230411922669e-63,0.204679853027445,"Increasing",TRUE
"PSMD1",0.204378006839444,1.96477750097201e-64,2.72172062794905e-63,0.204378006839444,"Increasing",TRUE
"FMNL2",0.204305751509321,2.18032364206352e-64,3.0183724474691e-63,0.204305751509321,"Increasing",FALSE
"TFDP1",0.204287973671073,2.23687274425325e-64,3.09467477614037e-63,0.204287973671073,"Increasing",TRUE
"PRCC",0.204269184896664,2.29822641378033e-64,3.17752225219404e-63,0.204269184896664,"Increasing",FALSE
"RPL3",0.204198674425259,2.54380333073132e-64,3.51480754329309e-63,0.204198674425259,"Increasing",TRUE
"UBL5",0.204192420329967,2.56680850685908e-64,3.54432791266612e-63,0.204192420329967,"Increasing",TRUE
"SNW1",0.204074346349904,3.04219290010724e-64,4.19807078999472e-63,0.204074346349904,"Increasing",FALSE
"COPS3",0.204053964365228,3.13271086187992e-64,4.32022219050575e-63,0.204053964365228,"Increasing",TRUE
"FAM83D",0.204037150872602,3.20939699937458e-64,4.42315492069418e-63,0.204037150872602,"Increasing",TRUE
"TMEM97",0.203937729093364,3.70264087680558e-64,5.09968574555568e-63,0.203937729093364,"Increasing",FALSE
"FBXW9",0.203924315189724,3.77473068086664e-64,5.19566433207185e-63,0.203924315189724,"Increasing",FALSE
"DNTTIP1",0.203909322237861,3.85696285192883e-64,5.30547213432095e-63,0.203909322237861,"Increasing",TRUE
"LTBP3",0.203890100829581,3.96500286951672e-64,5.45061781235727e-63,0.203890100829581,"Increasing",FALSE
"IFT20",0.203878005906664,4.0345263883006e-64,5.53963534080947e-63,0.203878005906664,"Increasing",FALSE
"N4BP2L2",0.203877944095861,4.03488478779921e-64,5.53963534080947e-63,0.203877944095861,"Increasing",TRUE
"JCHAIN",-0.203821237347064,4.37742017375305e-64,6.00609840982878e-63,0.203821237347064,"Decreasing",TRUE
"SYNPO2",-0.203701234765414,5.20078879201005e-64,7.13128463168383e-63,0.203701234765414,"Decreasing",TRUE
"UNG",0.203646302460996,5.62752037609945e-64,7.71152284892258e-63,0.203646302460996,"Increasing",TRUE
"EFEMP1",-0.203587095362334,6.12659137246352e-64,8.39009122680207e-63,0.203587095362334,"Decreasing",TRUE
"TMCO1",0.203487754438991,7.06494569547781e-64,9.66899787709154e-63,0.203487754438991,"Increasing",TRUE
"CYHR1",0.203485524744266,7.08757333120717e-64,9.69382656249285e-63,0.203485524744266,"Increasing",FALSE
"RHBDD3",0.203424781428508,7.73258063315234e-64,1.05693274814941e-62,0.203424781428508,"Increasing",FALSE
"SLC35E3",0.203350629898915,8.59972514101103e-64,1.17471593108248e-62,0.203350629898915,"Increasing",FALSE
"PIGF",0.203209476208756,1.05269860788454e-63,1.43706992522963e-62,0.203209476208756,"Increasing",FALSE
"CA12",-0.203191180492461,1.08064239907593e-63,1.47428549520397e-62,0.203191180492461,"Decreasing",TRUE
"RAMMET",0.203076718311522,1.27303397804128e-63,1.73566336059761e-62,0.203076718311522,"Increasing",FALSE
"BNIP3L",0.203032420588346,1.35633528907939e-63,1.84807097080741e-62,0.203032420588346,"Increasing",TRUE
"DUSP5",-0.202973843615804,1.47488260366424e-63,2.00833100599775e-62,0.202973843615804,"Decreasing",TRUE
"RASL10A",0.202971810915767,1.4791766600587e-63,2.01290979999172e-62,0.202971810915767,"Increasing",FALSE
"CMSS1",0.202957187970771,1.51043676123292e-63,2.05415597295428e-62,0.202957187970771,"Increasing",TRUE
"DCAF10",0.202913618645808,1.60753277722718e-63,2.18482913936348e-62,0.202913618645808,"Increasing",FALSE
"SEPT2",0.202771862667625,1.96856310809004e-63,2.67383084637497e-62,0.202771862667625,"Increasing",TRUE
"COPS8",0.20266919206154,2.27948483516451e-63,3.0942002065267e-62,0.20266919206154,"Increasing",FALSE
"MORN2",0.202660924420106,2.30655425837442e-63,3.12897912890592e-62,0.202660924420106,"Increasing",FALSE
"BCAT2",0.202639265624353,2.37899625268311e-63,3.22522641282823e-62,0.202639265624353,"Increasing",FALSE
"DMKN",0.202622394439174,2.43699192050227e-63,3.30178027599085e-62,0.202622394439174,"Increasing",TRUE
"MICU2",0.202579540944407,2.59071436023524e-63,3.50785321583231e-62,0.202579540944407,"Increasing",FALSE
"RAB9A",0.202578075467734,2.59613871364097e-63,3.51299671895938e-62,0.202578075467734,"Increasing",FALSE
"ATF6B",0.202471955296669,3.02055384449515e-63,4.08474146305007e-62,0.202471955296669,"Increasing",FALSE
"DDR1",0.202445514951804,3.13664153654356e-63,4.23907589773023e-62,0.202445514951804,"Increasing",TRUE
"SRPK1",0.202422779304344,3.24001111757857e-63,4.37604001567956e-62,0.202422779304344,"Increasing",TRUE
"PABPC1",0.202333596477824,3.67931142355047e-63,4.9662660751359e-62,0.202333596477824,"Increasing",TRUE
"HACD3",0.202292607493862,3.90065218873892e-63,5.26174118593309e-62,0.202292607493862,"Increasing",TRUE
"EMC7",0.202247691624647,4.15845627558883e-63,5.60600375018557e-62,0.202247691624647,"Increasing",FALSE
"TMEM183A",0.202220955413786,4.31990231254956e-63,5.82001801584763e-62,0.202220955413786,"Increasing",TRUE
"C6orf203",0.202151693494487,4.76777279494713e-63,6.41941246721542e-62,0.202151693494487,"Increasing",FALSE
"ALDH3A2",0.20214954686131,4.78236905998474e-63,6.43505575256975e-62,0.20214954686131,"Increasing",FALSE
"TOMM22",0.202112987714349,5.03790452642535e-63,6.77468057349421e-62,0.202112987714349,"Increasing",TRUE
"SUSD4",0.202095418276107,5.16550356257319e-63,6.94194850666708e-62,0.202095418276107,"Increasing",TRUE
"RASL11B",0.202035028240436,5.62914597313305e-63,7.56033837659448e-62,0.202035028240436,"Increasing",FALSE
"CD46",0.202029226941395,5.67581101000908e-63,7.61827800784449e-62,0.202029226941395,"Increasing",TRUE
"ENPEP",0.201870018882947,7.11837768512012e-63,9.54861215241749e-62,0.201870018882947,"Increasing",FALSE
"FKBP3",0.201737430040146,8.5946053886409e-63,1.1521676330554e-61,0.201737430040146,"Increasing",TRUE
"IWS1",0.20161576662378,1.02158800724088e-62,1.36866192414603e-61,0.20161576662378,"Increasing",FALSE
"CPE",-0.201511769622744,1.18410215660428e-62,1.58540567560214e-61,0.201511769622744,"Decreasing",TRUE
"DPAGT1",0.201469062258855,1.25807816263514e-62,1.68340985105544e-61,0.201469062258855,"Increasing",FALSE
"ATG12",0.201440874433637,1.30940834523636e-62,1.75100955077709e-61,0.201440874433637,"Increasing",FALSE
"GTF2E2",0.201394337801328,1.39875670547995e-62,1.86933410052082e-61,0.201394337801328,"Increasing",TRUE
"GSEC",0.201253888306394,1.70693644077552e-62,2.27978346632626e-61,0.201253888306394,"Increasing",FALSE
"RAB8A",0.201244147518323,1.73066245489146e-62,2.31004420322448e-61,0.201244147518323,"Increasing",TRUE
"LPAR6",-0.201232079286199,1.76051365968489e-62,2.34843828307348e-61,0.201232079286199,"Decreasing",TRUE
"TGFBI",0.20123087596589,1.76351809295814e-62,2.35099481732421e-61,0.20123087596589,"Increasing",TRUE
"ITM2C",0.201216483176579,1.79985218814283e-62,2.39795350097204e-61,0.201216483176579,"Increasing",TRUE
"HEY2",0.201188229853035,1.87335965193369e-62,2.49435009724505e-61,0.201188229853035,"Increasing",TRUE
"FAM207A",0.201156579110338,1.95926328202327e-62,2.60712312343122e-61,0.201156579110338,"Increasing",FALSE
"RPS20",0.201142877328615,1.99765807763859e-62,2.65657791124738e-61,0.201142877328615,"Increasing",TRUE
"POLR2G",0.201042126239675,2.30397111047375e-62,3.06204278581413e-61,0.201042126239675,"Increasing",TRUE
"ZNF444",0.200997927085466,2.45271058995619e-62,3.2577182451723e-61,0.200997927085466,"Increasing",FALSE
"KCNK7",0.200977042306254,2.52628282010311e-62,3.3533766426553e-61,0.200977042306254,"Increasing",FALSE
"PKM",0.200966757175873,2.56331879222386e-62,3.40044930018156e-61,0.200966757175873,"Increasing",TRUE
"OCIAD1",0.200941327170037,2.65722881202805e-62,3.52286592809363e-61,0.200941327170037,"Increasing",TRUE
"DUSP11",0.200930030354436,2.70003865614087e-62,3.57742706065016e-61,0.200930030354436,"Increasing",FALSE
"ISCU",0.2009253641189,2.71792146880688e-62,3.5989143958895e-61,0.2009253641189,"Increasing",TRUE
"RALA",0.200888679924748,2.8626817803731e-62,3.78827637929348e-61,0.200888679924748,"Increasing",TRUE
"PNKD",0.200847102507125,3.03605710747174e-62,4.01525055645436e-61,0.200847102507125,"Increasing",TRUE
"LAMC2",-0.20080557847862,3.2196475001698e-62,4.25544846964338e-61,0.20080557847862,"Decreasing",TRUE
"MPST",0.200766863847025,3.40076368036667e-62,4.49208454356502e-61,0.200766863847025,"Increasing",TRUE
"ZCCHC7",0.200763264700021,3.41810840665109e-62,4.51223718190165e-61,0.200763264700021,"Increasing",FALSE
"BEX2",-0.200758350135417,3.44193470028135e-62,4.54091629261783e-61,0.200758350135417,"Decreasing",TRUE
"ITSN1",0.200709163776153,3.6897010604579e-62,4.86482244762022e-61,0.200709163776153,"Increasing",FALSE
"CHMP4C",0.200669469724549,3.90254520132541e-62,5.14231718296599e-61,0.200669469724549,"Increasing",TRUE
"AKT2",0.200576484198459,4.45025302967002e-62,5.86044899275863e-61,0.200576484198459,"Increasing",FALSE
"MFSD10",0.200572120773022,4.477756823249e-62,5.89307703717484e-61,0.200572120773022,"Increasing",TRUE
"RAB11FIP1",-0.200559504076845,4.5582394543931e-62,5.99534720690413e-61,0.200559504076845,"Decreasing",TRUE
"AHNAK2",0.200525423819096,4.78291573193005e-62,6.28703217560878e-61,0.200525423819096,"Increasing",TRUE
"SURF4",0.200514280164711,4.85874825096511e-62,6.38282976920097e-61,0.200514280164711,"Increasing",FALSE
"RNF113A",0.200379509770708,5.87643099507231e-62,7.71504701114901e-61,0.200379509770708,"Increasing",FALSE
"DUT",0.200373343494184,5.92776521687577e-62,7.77771744606468e-61,0.200373343494184,"Increasing",TRUE
"PEX2",0.200326397381873,6.33352165968657e-62,8.30506086564483e-61,0.200326397381873,"Increasing",FALSE
"TCIM",-0.200325915023078,6.33783115269495e-62,8.30567199573911e-61,0.200325915023078,"Decreasing",TRUE
"SYNM",-0.200238446433719,7.16960566600089e-62,9.3900108146836e-61,0.200238446433719,"Decreasing",TRUE
"RHEX",-0.200090632414608,8.8295893603608e-62,1.15570821367291e-60,0.200090632414608,"Decreasing",TRUE
"MAGED1",0.200065082763871,9.15306777544908e-62,1.1973232120306e-60,0.200065082763871,"Increasing",FALSE
"FAM96A",0.200007435116632,9.92695615428803e-62,1.29777085598406e-60,0.200007435116632,"Increasing",TRUE
