"Database","Temporal_Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Biological_Theme"
"GO_BP","2","GO:0140896","cGAS/STING signaling pathway","2/468","29/15373",0.220496092170942,0.950431658365,0.921295196349815,"PARP1/PCBP2",2,"Other biological processes"
"GO_BP","2","GO:1903421","regulation of synaptic vesicle recycling","2/468","29/15373",0.220496092170942,0.950431658365,0.921295196349815,"AP2M1/ARPC3",2,"Cell cycle / proliferation"
"GO_BP","2","GO:1904357","negative regulation of telomere maintenance via telomere lengthening","2/468","29/15373",0.220496092170942,0.950431658365,0.921295196349815,"PARP1/HNRNPA1",2,"Other biological processes"
"GO_BP","2","GO:0006720","isoprenoid metabolic process","5/468","106/15373",0.221525088636612,0.950431658365,0.921295196349815,"DPM1/FDPS/CRABP2/RBP4/ALDH1A1",5,"Metabolic processes"
"GO_BP","2","GO:0009191","ribonucleoside diphosphate catabolic process","5/468","106/15373",0.221525088636612,0.950431658365,0.921295196349815,"NUDT5/PGAM1/DDIT4/GPI/GAPDH",5,"Other biological processes"
"GO_BP","2","GO:0098727","maintenance of cell number","8/468","190/15373",0.223327261397881,0.950431658365,0.921295196349815,"VPS72/HDAC2/MED10/ACTL6A/KIT/MYC/CDKN2A/TET1",8,"Other biological processes"
"GO_BP","2","GO:1903311","regulation of mRNA metabolic process","12/468","306/15373",0.224110180987123,0.950431658365,0.921295196349815,"SYNCRIP/PUF60/SAP18/SRSF9/MAGOH/SLIRP/RBM42/RBX1/VIM/HNRNPA1/YBX1/NCBP2",12,"Metabolic processes"
"GO_BP","2","GO:0044409","symbiont entry into host","6/468","134/15373",0.22442417305421,0.950431658365,0.921295196349815,"DYNLT1/SLC3A2/CXADR/LGALS1/CXCR4/NECTIN4",6,"Other biological processes"
"GO_BP","2","GO:0030520","estrogen receptor signaling pathway","3/468","54/15373",0.226398149968888,0.950431658365,0.921295196349815,"HDAC2/PARP1/KANK2",3,"Other biological processes"
"GO_BP","2","GO:0030837","negative regulation of actin filament polymerization","3/468","54/15373",0.226398149968888,0.950431658365,0.921295196349815,"CFL1/CAPG/KANK2",3,"Other biological processes"
"GO_BP","2","GO:0045815","transcription initiation-coupled chromatin remodeling","3/468","54/15373",0.226398149968888,0.950431658365,0.921295196349815,"VPS72/DPY30/TET1",3,"Other biological processes"
"GO_BP","2","GO:1902895","positive regulation of miRNA transcription","3/468","54/15373",0.226398149968888,0.950431658365,0.921295196349815,"NR1H2/NOTCH3/MYC",3,"Other biological processes"
"GO_BP","2","GO:0010507","negative regulation of autophagy","5/468","107/15373",0.227083024027753,0.950431658365,0.921295196349815,"TSPO/EIF4G1/RASIP1/RBX1/RRAGA",5,"Other biological processes"
"GO_BP","2","GO:0010595","positive regulation of endothelial cell migration","5/468","107/15373",0.227083024027753,0.950431658365,0.921295196349815,"PDCD6/ATP5F1B/GRN/CALR/GPI",5,"Cell adhesion / extracellular interactions"
"GO_BP","2","GO:0000724","double-strand break repair via homologous recombination","8/468","191/15373",0.227424590342978,0.950431658365,0.921295196349815,"YEATS4/VPS72/MEAF6/MAGEF1/PPP4C/ACTL6A/MORF4L2/PARP1",8,"DNA damage / repair / checkpoint"
"GO_BP","2","GO:0006921","cellular component disassembly involved in execution phase of apoptosis","2/468","30/15373",0.231814189731547,0.950431658365,0.921295196349815,"HSF1/DNASE2",2,"Cell death / apoptosis"
"GO_BP","2","GO:0008299","isoprenoid biosynthetic process","2/468","30/15373",0.231814189731547,0.950431658365,0.921295196349815,"DPM1/FDPS",2,"Other biological processes"
"GO_BP","2","GO:0015813","L-glutamate transmembrane transport","2/468","30/15373",0.231814189731547,0.950431658365,0.921295196349815,"TTYH1/ARL6IP5",2,"Other biological processes"
"GO_BP","2","GO:0046685","response to arsenic-containing substance","2/468","30/15373",0.231814189731547,0.950431658365,0.921295196349815,"HSF1/HNRNPA1",2,"Other biological processes"
"GO_BP","2","GO:0051204","protein insertion into mitochondrial membrane","2/468","30/15373",0.231814189731547,0.950431658365,0.921295196349815,"MTCH1/MTX2",2,"Mitochondrial / oxidative energy metabolism"
"GO_BP","2","GO:0060037","pharyngeal system development","2/468","30/15373",0.231814189731547,0.950431658365,0.921295196349815,"SIX1/FOLR1",2,"Other biological processes"
"GO_BP","2","GO:0090322","regulation of superoxide metabolic process","2/468","30/15373",0.231814189731547,0.950431658365,0.921295196349815,"SOD1/CLEC7A",2,"Metabolic processes"
"GO_BP","2","GO:2000352","negative regulation of endothelial cell apoptotic process","2/468","30/15373",0.231814189731547,0.950431658365,0.921295196349815,"PAK4/ID1",2,"Other biological processes"
"GO_BP","2","GO:0006913","nucleocytoplasmic transport","13/468","338/15373",0.232038073944006,0.950431658365,0.921295196349815,"SSB/ANP32B/SEC13/CFL1/EI24/SUMO1/MAGOH/CALR/FYTTD1/DDX39A/CDKN2A/HNRNPA1/NCBP2",13,"Other biological processes"
"GO_BP","2","GO:0051169","nuclear transport","13/468","338/15373",0.232038073944006,0.950431658365,0.921295196349815,"SSB/ANP32B/SEC13/CFL1/EI24/SUMO1/MAGOH/CALR/FYTTD1/DDX39A/CDKN2A/HNRNPA1/NCBP2",13,"Other biological processes"
"GO_BP","2","GO:0006690","icosanoid metabolic process","5/468","108/15373",0.23268168962175,0.950431658365,0.921295196349815,"CBR1/COMT/MGST3/FABP5/CTHRC1",5,"Metabolic processes"
"GO_BP","2","GO:0009134","nucleoside diphosphate catabolic process","5/468","108/15373",0.23268168962175,0.950431658365,0.921295196349815,"NUDT5/PGAM1/DDIT4/GPI/GAPDH",5,"Other biological processes"
"GO_BP","2","GO:0140115","export across plasma membrane","4/468","81/15373",0.23304939187171,0.950431658365,0.921295196349815,"FXYD6/FXYD3/GJA1/TF",4,"Other biological processes"
"GO_BP","2","GO:0010594","regulation of endothelial cell migration","7/468","164/15373",0.233616321960626,0.950431658365,0.921295196349815,"PDCD6/CSNK2B/ATP5F1B/EMP2/GRN/CALR/GPI",7,"Cell adhesion / extracellular interactions"
"GO_BP","2","GO:0045766","positive regulation of angiogenesis","7/468","164/15373",0.233616321960626,0.950431658365,0.921295196349815,"PDCD6/PAK4/EMP2/GRN/MDK/MYDGF/S100A1",7,"Other biological processes"
"GO_BP","2","GO:0031333","negative regulation of protein-containing complex assembly","6/468","136/15373",0.234333356984009,0.950431658365,0.921295196349815,"HSF1/CFL1/LMO4/CAPG/KANK2/RPL13A",6,"Other biological processes"
"GO_BP","2","GO:0031102","neuron projection regeneration","3/468","55/15373",0.234497449782971,0.950431658365,0.921295196349815,"TSPO/GRN/FOLR1",3,"Other biological processes"
"GO_BP","2","GO:0046365","monosaccharide catabolic process","3/468","55/15373",0.234497449782971,0.950431658365,0.921295196349815,"NUDT5/PGAM1/GPI",3,"Other biological processes"
"GO_BP","2","GO:0048146","positive regulation of fibroblast proliferation","3/468","55/15373",0.234497449782971,0.950431658365,0.921295196349815,"BRK1/CDK4/MYC",3,"Other biological processes"
"GO_BP","2","GO:0060135","maternal process involved in female pregnancy","3/468","55/15373",0.234497449782971,0.950431658365,0.921295196349815,"PARP1/TMED2/JUNB",3,"Other biological processes"
"GO_BP","2","GO:1902808","positive regulation of cell cycle G1/S phase transition","3/468","55/15373",0.234497449782971,0.950431658365,0.921295196349815,"LSM10/EIF4G1/CCND1",3,"Cell cycle / proliferation"
"GO_BP","2","GO:0002262","myeloid cell homeostasis","8/468","193/15373",0.2356996211077,0.950431658365,0.921295196349815,"SOD1/SLC25A5/TMEM14C/DNASE2/KIT/PRDX1/GPI/RPS24",8,"Other biological processes"
"GO_BP","2","GO:0050679","positive regulation of epithelial cell proliferation","8/468","193/15373",0.2356996211077,0.950431658365,0.921295196349815,"PDCD6/GRN/MDK/MYDGF/CCND1/MYC/DLX5/ERBB3",8,"Other biological processes"
"GO_BP","2","GO:0006520","amino acid metabolic process","10/468","251/15373",0.236113056856042,0.950431658365,0.921295196349815,"ETFB/ADI1/PCBD1/OAT/FARSA/PHGDH/ODC1/ASPG/PEPD/ALDH1A1",10,"Metabolic processes"
"GO_BP","2","GO:0045137","development of primary sexual characteristics","9/468","222/15373",0.236380189291467,0.950431658365,0.921295196349815,"SOD1/BASP1/PRDX4/UBB/KIT/CCND1/RHOBTB3/PTX3/RBP4",9,"Other biological processes"
"GO_BP","2","GO:0001503","ossification","15/468","399/15373",0.236404531761986,0.950431658365,0.921295196349815,"ATRAID/ATP5F1B/CLIC1/FBL/SYNCRIP/MDK/GTPBP4/IGFBP5/VCAN/IGFBP3/BAMBI/JUNB/DLX5/ID1/CTHRC1",15,"Other biological processes"
"GO_BP","2","GO:0001933","negative regulation of protein phosphorylation","5/468","109/15373",0.238319345141676,0.950431658365,0.921295196349815,"FKBP8/RTRAF/RASIP1/CDKN2A/IGFBP3",5,"Other biological processes"
"GO_BP","2","GO:1902106","negative regulation of leukocyte differentiation","5/468","109/15373",0.238319345141676,0.950431658365,0.921295196349815,"PRDX2/MDK/MYC/CDKN2A/LGALS1",5,"Other biological processes"
"GO_BP","2","GO:0006260","DNA replication","11/468","281/15373",0.238624701715939,0.950431658365,0.921295196349815,"KIN/MEAF6/NAP1L1/ACTL6A/PARP1/PCNA/TFPT/GTPBP4/RFC4/NFIX/POLE4",11,"Cell cycle / proliferation"
"GO_BP","2","GO:2001233","regulation of apoptotic signaling pathway","14/468","370/15373",0.238971181142231,0.950431658365,0.921295196349815,"PRDX2/GHITM/SOD1/TMEM14A/HSF1/PARL/SLC25A5/PPP2R1A/EI24/PARP1/UBB/RPS7/MYC/MAL",14,"Other biological processes"
"GO_BP","2","GO:0014812","muscle cell migration","4/468","82/15373",0.239633145438155,0.950431658365,0.921295196349815,"MDK/SIX1/IGFBP5/IGFBP3",4,"Cell adhesion / extracellular interactions"
"GO_BP","2","GO:0043542","endothelial cell migration","9/468","223/15373",0.240268732512894,0.950431658365,0.921295196349815,"PDCD6/CSNK2B/ATP5F1B/EMP2/GRN/CALR/S100P/GPI/ID1",9,"Cell adhesion / extracellular interactions"
"GO_BP","2","GO:0000959","mitochondrial RNA metabolic process","3/468","56/15373",0.242647239656053,0.950431658365,0.921295196349815,"TFAM/SLIRP/TRMT10C",3,"Mitochondrial / oxidative energy metabolism"
"GO_BP","2","GO:0007632","visual behavior","3/468","56/15373",0.242647239656053,0.950431658365,0.921295196349815,"COMT/KIT/PPP1R1B",3,"Other biological processes"
"GO_BP","2","GO:0031424","keratinization","3/468","56/15373",0.242647239656053,0.950431658365,0.921295196349815,"KRT6B/KRT16/KRT5",3,"Other biological processes"
"GO_BP","2","GO:0033344","cholesterol efflux","3/468","56/15373",0.242647239656053,0.950431658365,0.921295196349815,"COMT/NR1H2/PLTP",3,"Other biological processes"
"GO_BP","2","GO:0042255","ribosome assembly","3/468","56/15373",0.242647239656053,0.950431658365,0.921295196349815,"RPL24/RPL5/RPS6",3,"Protein synthesis / translational processes"
"GO_BP","2","GO:1901570","fatty acid derivative biosynthetic process","3/468","56/15373",0.242647239656053,0.950431658365,0.921295196349815,"TECR/FADS2/PAM",3,"Other biological processes"
"GO_BP","2","GO:0043524","negative regulation of neuron apoptotic process","7/468","166/15373",0.24270075122541,0.950431658365,0.921295196349815,"SOD1/GRN/MDK/SIX1/CCND1/ERBB3/DLX1",7,"Other biological processes"
"GO_BP","2","GO:0006308","DNA catabolic process","2/468","31/15373",0.243166957864096,0.950431658365,0.921295196349815,"HSF1/DNASE2",2,"Other biological processes"
"GO_BP","2","GO:0007617","mating behavior","2/468","31/15373",0.243166957864096,0.950431658365,0.921295196349815,"HDAC2/PPP1R1B",2,"Other biological processes"
"GO_BP","2","GO:0010039","response to iron ion","2/468","31/15373",0.243166957864096,0.950431658365,0.921295196349815,"CCND1/TF",2,"Other biological processes"
"GO_BP","2","GO:0034067","protein localization to Golgi apparatus","2/468","31/15373",0.243166957864096,0.950431658365,0.921295196349815,"ARL1/TMED10",2,"Other biological processes"
"GO_BP","2","GO:0048741","skeletal muscle fiber development","2/468","31/15373",0.243166957864096,0.950431658365,0.921295196349815,"SIX1/NACA",2,"Other biological processes"
"GO_BP","2","GO:0062098","regulation of programmed necrotic cell death","2/468","31/15373",0.243166957864096,0.950431658365,0.921295196349815,"TSPO/PARP1",2,"Cell death / apoptosis"
"GO_BP","2","GO:0065002","intracellular protein transmembrane transport","2/468","31/15373",0.243166957864096,0.950431658365,0.921295196349815,"SEC61B/SEC63",2,"Other biological processes"
"GO_BP","2","GO:1902751","positive regulation of cell cycle G2/M phase transition","2/468","31/15373",0.243166957864096,0.950431658365,0.921295196349815,"CDK4/CCND1",2,"Cell cycle / proliferation"
"GO_BP","2","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","6/468","138/15373",0.244375575400083,0.950431658365,0.921295196349815,"HDAC2/BAMBI/TET1/FOLR1/DLX1/LTBP4",6,"Growth / MYC / mTOR signaling"
"GO_BP","2","GO:0000725","recombinational repair","8/468","196/15373",0.248303217259888,0.950431658365,0.921295196349815,"YEATS4/VPS72/MEAF6/MAGEF1/PPP4C/ACTL6A/MORF4L2/PARP1",8,"DNA damage / repair / checkpoint"
"GO_BP","2","GO:0008584","male gonad development","6/468","139/15373",0.249443591908459,0.950431658365,0.921295196349815,"PRDX4/UBB/KIT/CCND1/RHOBTB3/RBP4",6,"Other biological processes"
"GO_BP","2","GO:0043473","pigmentation","5/468","111/15373",0.249704655098421,0.950431658365,0.921295196349815,"RAB1A/CD63/KIT/MYC/AP3S1",5,"Other biological processes"
"GO_BP","2","GO:0001541","ovarian follicle development","3/468","57/15373",0.250842295300981,0.950431658365,0.921295196349815,"SOD1/KIT/PTX3",3,"Other biological processes"
"GO_BP","2","GO:0002639","positive regulation of immunoglobulin production","3/468","57/15373",0.250842295300981,0.950431658365,0.921295196349815,"EXOSC3/GPI/RBP4",3,"Other biological processes"
"GO_BP","2","GO:0016073","snRNA metabolic process","3/468","57/15373",0.250842295300981,0.950431658365,0.921295196349815,"EXOSC4/NOP10/EXOSC3",3,"Metabolic processes"
"GO_BP","2","GO:0021545","cranial nerve development","3/468","57/15373",0.250842295300981,0.950431658365,0.921295196349815,"SIX1/RPL24/ERBB3",3,"Other biological processes"
"GO_BP","2","GO:0032371","regulation of sterol transport","3/468","57/15373",0.250842295300981,0.950431658365,0.921295196349815,"TSPO/NR1H2/PLTP",3,"Other biological processes"
"GO_BP","2","GO:0032374","regulation of cholesterol transport","3/468","57/15373",0.250842295300981,0.950431658365,0.921295196349815,"TSPO/NR1H2/PLTP",3,"Other biological processes"
"GO_BP","2","GO:0042987","amyloid precursor protein catabolic process","3/468","57/15373",0.250842295300981,0.950431658365,0.921295196349815,"PSENEN/APH1A/TMED10",3,"Other biological processes"
"GO_BP","2","GO:0050435","amyloid-beta metabolic process","3/468","57/15373",0.250842295300981,0.950431658365,0.921295196349815,"PSENEN/APH1A/TMED10",3,"Metabolic processes"
"GO_BP","2","GO:0014897","striated muscle hypertrophy","4/468","84/15373",0.25292580808906,0.950431658365,0.921295196349815,"HDAC2/LMCD1/PARP1/IGFBP5",4,"Other biological processes"
"GO_BP","2","GO:0046546","development of primary male sexual characteristics","6/468","140/15373",0.254541281307458,0.950431658365,0.921295196349815,"PRDX4/UBB/KIT/CCND1/RHOBTB3/RBP4",6,"Other biological processes"
"GO_BP","2","GO:0009156","ribonucleoside monophosphate biosynthetic process","2/468","32/15373",0.254541826722858,0.950431658365,0.921295196349815,"GMPS/CDA",2,"Other biological processes"
"GO_BP","2","GO:0032232","negative regulation of actin filament bundle assembly","2/468","32/15373",0.254541826722858,0.950431658365,0.921295196349815,"CFL1/PFN1",2,"Other biological processes"
"GO_BP","2","GO:0035640","exploration behavior","2/468","32/15373",0.254541826722858,0.950431658365,0.921295196349815,"COMT/GRN",2,"Other biological processes"
"GO_BP","2","GO:0060317","cardiac epithelial to mesenchymal transition","2/468","32/15373",0.254541826722858,0.950431658365,0.921295196349815,"EMP2/HEY1",2,"Other biological processes"
"GO_BP","2","GO:0071295","cellular response to vitamin","2/468","32/15373",0.254541826722858,0.950431658365,0.921295196349815,"KANK2/FOLR1",2,"Other biological processes"
"GO_BP","2","GO:0090022","regulation of neutrophil chemotaxis","2/468","32/15373",0.254541826722858,0.950431658365,0.921295196349815,"PERP/MDK",2,"Other biological processes"
"GO_BP","2","GO:0090151","establishment of protein localization to mitochondrial membrane","2/468","32/15373",0.254541826722858,0.950431658365,0.921295196349815,"MTCH1/MTX2",2,"Mitochondrial / oxidative energy metabolism"
"GO_BP","2","GO:1902882","regulation of response to oxidative stress","2/468","32/15373",0.254541826722858,0.950431658365,0.921295196349815,"FADS2/RBX1",2,"Cellular stress / hypoxia / redox"
"GO_BP","2","GO:0007040","lysosome organization","5/468","112/15373",0.2554488238322,0.950431658365,0.921295196349815,"GRN/RBX1/LAPTM4B/HOOK2/HSD17B1",5,"Other biological processes"
"GO_BP","2","GO:0080171","lytic vacuole organization","5/468","112/15373",0.2554488238322,0.950431658365,0.921295196349815,"GRN/RBX1/LAPTM4B/HOOK2/HSD17B1",5,"Other biological processes"
"GO_BP","2","GO:1901800","positive regulation of proteasomal protein catabolic process","5/468","112/15373",0.2554488238322,0.950431658365,0.921295196349815,"RAD23A/PSMC4/SUMO1/RBX1/TF",5,"Other biological processes"
"GO_BP","2","GO:0001837","epithelial to mesenchymal transition","7/468","169/15373",0.25653187397312,0.950431658365,0.921295196349815,"PDCD6/HDAC2/EMP2/MDK/RBX1/HEY1/BAMBI",7,"Other biological processes"
"GO_BP","2","GO:0051650","establishment of vesicle localization","8/468","198/15373",0.256825168851108,0.950431658365,0.921295196349815,"PDCD6/TRAPPC4/TFG/RAB1A/SDC1/TMED10/TMED2/AP3S1",8,"Other biological processes"
"GO_BP","2","GO:1903828","negative regulation of protein localization","8/468","198/15373",0.256825168851108,0.950431658365,0.921295196349815,"AP2M1/IDH2/EI24/SUMO1/TMED2/NACA/ERLEC1/TMEM59",8,"Other biological processes"
"GO_BP","2","GO:0001836","release of cytochrome c from mitochondria","3/468","58/15373",0.259077500278332,0.950431658365,0.921295196349815,"GHITM/PARL/FAM162A",3,"Other biological processes"
"GO_BP","2","GO:0006383","transcription by RNA polymerase III","3/468","58/15373",0.259077500278332,0.950431658365,0.921295196349815,"MAF1/POLR1D/POLR2F",3,"Other biological processes"
