"SYMBOL","ENTREZID"
"TJAP1","93643"
"LRRC73","221424"
"POLR1C","9533"
"YIPF3","25844"
"XPO5","57510"
"POLH","5429"
"GTPBP2","54676"
"MAD2L1BP","9587"
"RSPH9","221421"
"MRPS18A","55168"
"VEGFA","7422"
"MRPL14","64928"
"TMEM63B","55362"
"CAPN11","11131"
"MYMX","101929726"
"SLC29A1","2030"
"HSP90AB1","3326"
"SLC35B2","347734"
"NFKBIE","4794"
"TMEM151B","441151"
"AARS2","57505"
"CDC5L","988"
"SUPT3H","8464"
"RUNX2","860"
"CLIC5","53405"
"ENPP4","22875"
"ENPP5","59084"
"RCAN2","10231"
"CYP39A1","51302"
"SLC25A27","9481"
"TDRD6","221400"
"PLA2G7","7941"
"ADGRF5","221395"
"ADGRF1","266977"
"TNFRSF21","27242"
"CD2AP","23607"
"CENPQ","55166"
"C6orf141","135398"
"RHAG","6005"
"CRISP2","7180"
"TFAP2B","7021"
"PKHD1","5314"
"IL17A","3605"
"MCM3","4172"
"PAQR8","85315"
"EFHC1","114327"
"TRAM2","9697"
"TRAM2-AS1","401264"
"TMEM14A","28978"
"GSTA1","2938"
"GSTA4","2941"
"FBXO9","26268"
"ELOVL5","60481"
"GCLC","2729"
"KLHL31","401265"
"LRRC1","55227"
"FAM83B","222584"
"HMGCLL1","54511"
"BMP5","653"
"COL21A1","81578"
"DST","667"
"BEND6","221336"
"KIAA1586","57691"
"ZNF451","26036"
"ZNF451-AS1","101927211"
"BAG2","9532"
"RAB23","51715"
"PRIM2","5558"
"FKBP1C","642489"
"PTP4A1","7803"
"PHF3","23469"
"LMBRD1","55788"
"COL19A1","1310"
"COL9A1","1297"
"FAM135A","57579"
"SDHAF4","135154"
"SMAP1","60682"
"B3GAT2","135152"
"OGFRL1","79627"
"LINC00472","79940"
"RIMS1","22999"
"KCNQ5","56479"
"KHDC1","80759"
"OOEP","441161"
"CGAS","115004"
"MTO1","25821"
"EEF1A1","1915"
"SLC17A5","26503"
"CD109","135228"
"COL12A1","1303"
"COX7A2","1347"
"TMEM30A","55754"
"FILIP1","27145"
"SENP6","26054"
"MYO6","4646"
"IMPG1","3617"
"IRAK1BP1","134728"
"PHIP","55023"
"HMGN3","9324"
"HMGN3-AS1","100288198"
"LCA5","167691"
"SH3BGRL2","83699"
"ELOVL4","6785"
"TTK","7272"
"BCKDHB","594"
"TENT5A","55603"
"LINC02542","102724168"
"IBTK","25998"
"TPBG","7162"
"UBE3D","90025"
"PGM3","5238"
"RWDD2A","112611"
"ME1","4199"
"SNAP91","9892"
"RIPPLY2","134701"
"CYB5R4","51167"
"MRAP2","112609"
"CEP162","22832"
"LINC01611","105377880"
"TBX18","9096"
"NT5E","4907"
"SNX14","57231"
"SYNCRIP","10492"
"ZNF292","23036"
"GJB7","375519"
"SMIM8","57150"
"C6orf163","206412"
"CFAP206","154313"
"SLC35A1","10559"
"RARS2","57038"
"ORC3","23595"
"AKIRIN2","55122"
"CNR1","1268"
"RNGTT","8732"
"PNRC1","10957"
"SRSF12","135295"
"PM20D2","135293"
"UBE2J1","51465"
"RRAGD","58528"
"ANKRD6","22881"
"LYRM2","57226"
"MDN1","23195"
"CASP8AP2","9994"
"BACH2","60468"
"MAP3K7","6885"
"EPHA7","2045"
"MANEA-DT","101927288"
"MANEA","79694"
"FUT9","10690"
"UFL1","23376"
"GPR63","81491"
"NDUFAF4","29078"
"MMS22L","253714"
"FBXL4","26235"
"FAXC","84553"
"COQ3","51805"
"PNISR","25957"
"USP45","85015"
"TSTD3","100130890"
"CCNC","892"
"PRDM13","59336"
"SIM1","6492"
"ASCC3","10973"
"GRIK2","2898"
"HACE1","57531"
"LIN28B-AS1","100113403"
"POPDC3","64208"
"PREP","5550"
"ATG5","9474"
"PRDM1","639"
"CRYBG1","202"
"RTN4IP1","84816"
"QRSL1","55278"
"LINC02532","100422737"
"CD24","100133941"
"BEND3","57673"
"PDSS2","57107"
"SOBP","55084"
"SCML4","256380"
"SEC63","11231"
"OSTM1","28962"
"NR2E1","7101"
"SNX3","8724"
"AFG1L","246269"
"FOXO3","2309"
"ARMC2","84071"
"SESN1","27244"
"CEP57L1","285753"
"CD164","8763"
"PPIL6","285755"
"SMPD2","6610"
"MICAL1","64780"
"ZBTB24","9841"
"AK9","221264"
"FIG4","9896"
"WASF1","8936"
"CDC40","51362"
"DDO","8528"
"CDK19","23097"
"AMD1","262"
"GTF3C6","112495"
"RPF2","84154"
"SLC16A10","117247"
"REV3L","5980"
"TRAF3IP2-AS1","643749"
"TRAF3IP2","10758"
"FYN","2534"
"TUBE1","51175"
"FAM229B","619208"
"LAMA4","3910"
"LINC02518","105377957"
"LINC02541","101927686"
"MARCKS","4082"
"HDAC2","3066"
"HDAC2-AS2","101927768"
"HS3ST5","222537"
"FRK","2444"
"NT5DC1","221294"
"COL10A1","1300"
"TSPYL4","23270"
"DSE","29940"
"TSPYL1","7259"
"CALHM6","441168"
"CALHM5","254228"
"RWDD1","51389"
"ZUP1","221302"
"KPNA5","3841"
"FAM162B","221303"
"DCBLD1","285761"
"GOPC","57120"
"NUS1","116150"
"SLC35F1","222553"
"CEP85L","387119"
"MCM9","254394"
"ASF1A","25842"
"FAM184A","79632"
"MAN1A1","4121"
"TBC1D32","221322"
"GJA1","2697"
"HSF2","3298"
"SERINC1","57515"
"PKIB","5570"
"FABP7","2173"
"SMPDL3A","10924"
"RNF217-AS1","7955"
"RNF217","154214"
"TPD52L1","7164"
"HDDC2","51020"
"HEY2","23493"
"NCOA7","135112"
"HINT3","135114"
"TRMT11","60487"
"CENPW","387103"
"RSPO3","84870"
"RNF146","81847"
"ECHDC1","55862"
"KIAA0408","9729"
"THEMIS","387357"
"PTPRK","5796"
"LAMA2","3908"
"ARHGAP18","93663"
"TMEM244","253582"
"L3MBTL3","84456"
"SAMD3","154075"
"TMEM200A","114801"
"EPB41L2","2037"
"AKAP7","9465"
"MED23","9439"
"ENPP1","5167"
"LINC01013","100507254"
"MOXD1","26002"
"STX7","8417"
"VNN1","8876"
"VNN2","8875"
"SLC18B1","116843"
"RPS12","6206"
"TARID","100507308"
"TBPL1","9519"
"SLC2A12","154091"
"SGK1","6446"
"LINC01010","154092"
"HBS1L","10767"
"MYB","4602"
"AHI1","54806"
"PDE7B","27115"
"MTFR2","113115"
"BCLAF1","9774"
"MAP7","9053"
"MAP3K5","4217"
"PEX7","5191"
"IL20RA","53832"
"IL22RA2","116379"
"IFNGR1","3459"
"LINC02539","100507406"
"TNFAIP3","7128"
"PERP","64065"
"ARFGEF3","57221"
"HEBP2","23593"
"NHSL1","57224"
"CCDC28A","25901"
"REPS1","85021"
"ABRACL","58527"
"HECA","51696"
"TXLNB","167838"
"CITED2","10370"
"FILNC1","100132735"
"VTA1","51534"
"ADGRG6","57211"
"HIVEP2","3097"
"LINC01277","100507489"
"AIG1","51390"
"ADAT2","134637"
"PEX3","8504"
"FUCA2","2519"
"PHACTR2","9749"
"LTV1","84946"
"PLAGL1","5325"
"SF3B5","83443"
"STX11","8676"
"UTRN","7402"
"EPM2A","7957"
"FBXO30","84085"
"SHPRH","257218"
"RAB32","10981"
"STXBP5-AS1","729178"
"STXBP5","134957"
"SAMD5","389432"
"SASH1","23328"
"UST","10090"
"TAB2","23118"
"SUMO4","387082"
"ZC3H12D","340152"
"PPIL4","85313"
"GINM1","116254"
"KATNA1","11104"
"LATS1","9113"
"NUP43","348995"
"PCMT1","5110"
"LRP11","84918"
"ULBP2","80328"
"ULBP1","80329"
"RAET1L","154064"
"PPP1R14C","81706"
"IYD","389434"
"PLEKHG1","57480"
"MTHFD1L","25902"
"AKAP12","9590"
"ZBTB2","57621"
"RMND1","55005"
"CCDC170","80129"
"ESR1","2099"
"SYNE1","23345"
"MYCT1","80177"
"FBXO5","26271"
"MTRF1L","54516"
"RGS17","26575"
"OPRM1","4988"
"IPCEF1","26034"
"CNKSR3","154043"
"SCAF8","22828"
"TIAM2","26230"
"TFB1M","51106"
"ARID1B","57492"
"TMEM242","729515"
"ZDHHC14","79683"
"SNX9","51429"
"SYNJ2","8871"
"SERAC1","84947"
"GTF2H5","404672"
"TULP4","56995"
"TMEM181","57583"
"DYNLT1","6993"
"SYTL3","94120"
"EZR","7430"
"RSPH3","83861"
"TAGAP","117289"
"FNDC1","84624"
"SOD2","6648"
"WTAP","9589"
"SOD2-OT1","100129518"
"ACAT2","39"
"TCP1","6950"
"MRPL18","29074"
"MAS1","4142"
"IGF2R","3482"
"SLC22A1","6580"
"MAP3K4","4216"
"AGPAT4","56895"
"PRKN","5071"
"PACRG","135138"
"CAHM","100526820"
"QKI","9444"
"PDE10A","10846"
"LINC00473","90632"
"LINC00602","441177"
"PRR18","285800"
"SFT2D1","113402"
"MPC1","51660"
"RPS6KA2","6196"
"RNASET2","8635"
"CCR6","1235"
"LINC02487","441178"
"LINC01558","26238"
"AFDN-DT","653483"
"AFDN","4301"
"KIF25","3834"
"DACT2","168002"
"SMOC2","64094"
"LINC01615","101929484"
"LINC02544","101929504"
"THBS2","7058"
"WDR27","253769"
"C6orf120","387263"
"PHF10","55274"
"ERMARD","55780"
"LINC00242","401288"
"LINC00574","80069"
"DLL1","28514"
"FAM120B","84498"
"PSMB1","5689"
"TBP","6908"
"PDCD2","5134"
"FAM20C","56975"
"PDGFA","5154"
"PRKAR1B","5575"
"DNAAF5","54919"
"SUN1","23353"
"GET4","51608"
"ADAP1","11033"
"COX19","90639"
"GPR146","115330"
"GPER1","2852"
"ZFAND2A","90637"
"MICALL2","79778"
"INTS1","26173"
"MAFK","7975"
"TMEM184A","202915"
"PSMG3","84262"
"PSMG3-AS1","114796"
"ELFN1","392617"
"ELFN1-AS1","101927125"
"MAD1L1","8379"
"MRM2","29960"
"NUDT1","4521"
"SNX8","29886"
"EIF3B","8662"
"CHST12","55501"
"LFNG","3955"
"BRAT1","221927"
"IQCE","23288"
"TTYH3","80727"
"AMZ1","155185"
"GNA12","2768"
"CARD11","84433"
"SDK1","221935"
"FOXK1","221937"
"AP5Z1","9907"
"RADIL","55698"
"PAPOLB","56903"
"RBAK-RBAKDN","100533952"
"RBAK","57786"
"RBAKDN","389458"
"WIPI2","26100"
"SLC29A4","222962"
"TNRC18","84629"
"FBXL18","80028"
"ACTB","60"
"FSCN1","6624"
"RNF216","54476"
"CCZ1","51622"
"PMS2","5395"
"AIMP2","7965"
"EIF2AK1","27102"
"USP42","84132"
"CYTH3","9265"
"FAM220A","84792"
"RAC1","5879"
"DAGLB","221955"
"KDELR2","11014"
"ZDHHC4","55146"
"ZNF853","54753"
"ZNF316","100131017"
"ZNF12","7559"
"CCZ1B","221960"
"C1GALT1","56913"
"COL28A1","340267"
"MIOS","54468"
"RPA3","6119"
"UMAD1","729852"
"GLCCI1","113263"
"ICA1","3382"
"PHF14","9678"
"THSD7A","221981"
"TMEM106B","54664"
"VWDE","221806"
"SCIN","85477"
"ARL4A","10124"
"ETV1","2115"
"SOSTDC1","25928"
"ANKMY2","57037"
"BZW2","28969"
"TSPAN13","27075"
"AGR2","10551"
"AGR3","155465"
"AHR","196"
"SNX13","23161"
"HDAC9","9734"
"TWIST1","7291"
"MACC1","346389"
"ITGB8","3696"
"ABCB5","340273"
"SP4","6671"
"DNAH11","8701"
"CDCA7L","55536"
"RAPGEF5","9771"
"STEAP1B","256227"
"IL6","3569"
"TOMM7","54543"
"KLHL7-DT","100775104"
"KLHL7","55975"
"GPNMB","10457"
"MALSU1","115416"
"IGF2BP3","10643"
"TRA2A","29896"
"CCDC126","90693"
"FAM221A","340277"
"GSDME","1687"
"OSBPL3","26031"
"CYCS","54205"
"NFE2L3","9603"
"HNRNPA2B1","3181"
"CBX3","11335"
"SNX10","29887"
"SKAP2","8935"
"HOXA1","3198"
"HOTAIRM1","100506311"
"HOXA3","3200"
"HOXA-AS2","285943"
"HOXA4","3201"
"HOXA-AS3","100133311"
"HOXA5","3202"
"HOXA6","3203"
"HOXA7","3204"
"HOXA9","3205"
"HOXA10-AS","100874323"
"HOXA10","3206"
"HIBADH","11112"
"TAX1BP1","8887"
"JAZF1","221895"
"CREB5","9586"
"TRIL","9865"
"CPVL","54504"
"CHN2","1124"
"PRR15","222171"
"WIPF3","644150"
"SCRN1","9805"
"FKBP14","55033"
"PLEKHA8","84725"
"MTURN","222166"
"ZNRF2","223082"
"LINC01176","100506516"
"NOD1","10392"
"GGCT","79017"
"MINDY4","84182"
"AQP1","358"
"PDE1C","5137"
"LSM5","23658"
"AVL9","23080"
"LINC00997","401321"
"KBTBD2","25948"
"FKBP9","11328"
"NT5C3A","51251"
"RP9","6100"
"BBS9","27241"
"DPY19L1","23333"
"HERPUD2","64224"
"EEPD1","80820"
"ANLN","54443"
"AOAH","313"
"ELMO1","9844"
"GPR141","353345"
"EPDR1","54749"
"SFRP4","6424"
"STARD3NL","83930"
"TRGC2","6967"
"TRGC1","6966"
"TRGV10","6984"
"TRGV9","6983"
"TRG-AS1","100506776"
"AMPH","273"
"VPS41","27072"
"RALA","5898"
"LINC00265","349114"
"CDK13","8621"
"MPLKIP","136647"
"SUGCT","79783"
"INHBA","3624"
"INHBA-AS1","285954"
"GLI3","2737"
"C7orf25","79020"
"PSMA2","5683"
"MRPL32","64983"
"HECW1","23072"
"STK17A","9263"
"COA1","55744"
"BLVRA","644"
"MRPS24","64951"
"URGCP","55665"
"UBE2D4","51619"
"LINC00957","255031"
"DBNL","28988"
"PGAM2","5224"
"POLM","27434"
"AEBP1","165"
"POLD2","5425"
"YKT6","10652"
"CAMK2B","816"
"NUDCD3","23386"
"DDX56","54606"
"TMED4","222068"
"OGDH","4967"
"ZMIZ2","83637"
"PPIA","5478"
"PURB","5814"
"MYO1G","64005"
"SNHG15","285958"
"CCM2","83605"
"NACAD","23148"
"TBRG4","9238"
"RAMP3","10268"
"ADCY1","107"
"IGFBP3","3486"
"TNS3","64759"
"HUS1","3364"
"LINC00525","84847"
"SUN3","256979"
"UPP1","7378"
"ABCA13","154664"
"ZPBP","11055"
"IKZF1","10320"
"FIGNL1","63979"
"DDC","1644"
"GRB10","2887"
"COBL","23242"
"LINC01445","102723605"
"VSTM2A","222008"
"SEC61G","23480"
"EGFR","1956"
"LANCL2","55915"
"VOPP1","81552"
"ZNF713","349075"
"NIPSNAP2","2631"
"MRPS17","51373"
"PSPH","5723"
"CCT6A","908"
"SUMF2","25870"
"PHKG1","5260"
"CHCHD2","51142"
"NUPR2","389493"
"ZNF716","441234"
"ZNF727","442319"
"ZNF736","728927"
"ZNF680","340252"
"ZNF107","51427"
"ZNF138","7697"
"ZNF273","10793"
"ZNF117","51351"
"ERV3-1","2086"
"ZNF92","168374"
"VKORC1L1","154807"
"GUSB","2990"
"ASL","435"
"CRCP","27297"
"TPST1","8460"
"KCTD7","154881"
"RABGEF1","27342"
"TMEM248","55069"
"SBDS","51119"
"TYW1","55253"
"LINC01372","101929736"
"AUTS2","26053"
"TYW1B","441250"
"POM121","9883"
"NSUN5","55695"
"FKBP6","8468"
"FZD9","8326"
"BAZ1B","9031"
"BCL7B","9275"
"TBL2","26608"
"MLXIPL","51085"
"VPS37D","155382"
"DNAJC30","84277"
"BUD23","114049"
"STX1A","6804"
"ABHD11","83451"
"CLDN3","1365"
"CLDN4","1364"
"METTL27","155368"
"TMEM270","135886"
"ELN","2006"
"LIMK1","3984"
"EIF4H","7458"
"LAT2","7462"
"RFC2","5982"
"CLIP2","7461"
"GTF2IRD1","9569"
"GTF2I","2969"
"NCF1","653361"
"GTF2IRD2","84163"
"RCC1L","81554"
"GTF2IRD2B","389524"
"TRIM73","375593"
"POM121C","100101267"
"HIP1","3092"
"CCL26","10344"
"RHBDD2","57414"
"POR","5447"
"TMEM120A","83862"
"STYXL1","51657"
"MDH2","4191"
"SRRM3","222183"
"HSPB1","3315"
"YWHAG","7532"
"SSC4D","136853"
"ZP3","7784"
"DTX2","113878"
"UPK3B","105375355"
"POMZP3","22932"
"CCDC146","57639"
"FGL2","10875"
"GSAP","54103"
"PTPN12","5782"
"APTR","100505854"
"RSBN1L","222194"
"TMEM60","85025"
"PHTF2","57157"
"MAGI2","9863"
"GNAI1","2770"
"CD36","948"
"SEMA3C","10512"
"HGF","3082"
"CACNA2D1","781"
"PCLO","27445"
"SEMA3E","9723"
"SEMA3A","10371"
"SEMA3D","223117"
"GRM3","2913"
"DMTF1","9988"
"TMEM243","79161"
"TP53TG1","11257"
"CROT","54677"
"ABCB4","5244"
"ABCB1","5243"
"RUNDC3B","154661"
"SLC25A40","55972"
"DBF4","10926"
"ADAM22","53616"
"SRI","6717"
"STEAP4","79689"
"STEAP1","26872"
"STEAP2","261729"
"CFAP69","79846"
"GTPBP10","85865"
"CLDN12","9069"
"CDK14","5218"
"FZD1","8321"
"MTERF1","7978"
"AKAP9","10142"
"CYP51A1","1595"
"LRRD1","401387"
"CYP51A1-AS1","613126"
"KRIT1","889"
"ANKIB1","54467"
"GATAD1","57798"
"PEX1","5189"
"RBM48","84060"
"FAM133B","257415"
"CDK6","1021"
"SAMD9","54809"
"SAMD9L","219285"
"VPS50","55610"
"TFPI2","7980"
"GNG11","2791"
"BET1","10282"
"COL1A2","1278"
"CASD1","64921"
"SGCE","8910"
"PEG10","23089"
"PPP1R9A","55607"
"PON3","5446"
"PON2","5445"
"PDK4","5166"
"DYNC1I1","1780"
"SLC25A13","10165"
"SEM1","7979"
"DLX6-AS1","285987"
"DLX6","1750"
"DLX5","1749"
"SDHAF3","57001"
"ASNS","440"
"LMTK2","22853"
"TECPR1","25851"
"BRI3","25798"
"BAIAP2L1","55971"
"NPTX2","4885"
"TMEM130","222865"
"TRRAP","8295"
"SMURF1","57154"
"ARPC1A","10552"
"ARPC1B","10095"
"PDAP1","11333"
"BUD31","8896"
"PTCD1","26024"
"CPSF4","10898"
"ATP5MF","9551"
"ZNF789","285989"
"ZNF394","84124"
"ZKSCAN5","23660"
"FAM200A","221786"
"ZNF655","79027"
"TMEM225B","100289187"
"ZSCAN25","221785"
"CYP3A5","1577"
"TRIM4","89122"
"GJC3","349149"
"AZGP1","563"
"ZKSCAN1","7586"
"ZSCAN21","7589"
"ZNF3","7551"
"COPS6","10980"
"MCM7","4176"
"AP4M1","9179"
"TAF6","6878"
"CNPY4","245812"
"MBLAC1","255374"
"LAMTOR4","389541"
"GAL3ST4","79690"
"GPC2","221914"
"STAG3","10734"
"SPDYE3","441272"
"PILRB","29990"
"PILRA","29992"
"ZCWPW1","55063"
"MEPCE","56257"
"PPP1R35","221908"
"TSC22D4","81628"
"NYAP1","222950"
"AGFG2","3268"
"SAP25","100316904"
"LRCH4","4034"
"PCOLCE","5118"
"MOSPD3","64598"
"TFR2","7036"
"GNB2","2783"
"GIGYF1","64599"
"POP7","10248"
"EPHB4","2050"
"SLC12A9","56996"
"SLC12A9-AS1","105375430"
"TRIP6","7205"
"SRRT","51593"
"UFSP1","402682"
"MUC12","10071"
"TRIM56","81844"
"SERPINE1","5054"
"AP1S1","1174"
"VGF","7425"
"PLOD3","8985"
"ZNHIT1","10467"
"CLDN15","24146"
"FIS1","51024"
"IFT22","64792"
"CUX1","1523"
"SH2B2","10603"
"PRKRIP1","79706"
"ORAI2","80228"
"ALKBH4","54784"
"LRWD1","222229"
"POLR2J","5439"
"RASA4B","100271927"
"POLR2J3","548644"
"RASA4","10156"
"UPK3BL1","100134938"
"POLR2J2","246721"
"FAM185A","222234"
"FBXL13","222235"
"LRRC17","10234"
"ARMC10","83787"
"NAPEPLD","222236"
"PMPCB","9512"
"DNAJC2","27000"
"PSMC2","5701"
"ORC5","5001"
"LINC01004","100216546"
"KMT2E-AS1","100216545"
"KMT2E","55904"
"SRPK2","6733"
"PUS7","54517"
"RINT1","60561"
"EFCAB10","100130771"
"ATXN7L1","222255"
"CDHR3","222256"
"SYPL1","6856"
"NAMPT","10135"
"CCDC71L","168455"
"PIK3CG","5294"
"PRKAR2B","5577"
"HBP1","26959"
"COG5","10466"
"DUS4L","11062"
"BCAP29","55973"
"SLC26A4-AS1","286002"
"CBLL1","79872"
"DLD","1738"
"LAMB1","3912"
"NRCAM","4897"
"PNPLA8","50640"
"THAP5","168451"
"DNAJB9","4189"
"IMMP2L","83943"
"LRRN3","54674"
"DOCK4","9732"
"ZNF277","11179"
"IFRD1","3475"
"LSMEM1","286006"
"TMEM168","64418"
"GPR85","54329"
"SMIM30","401397"
"FOXP2","93986"
"MDFIC","29969"
"TFEC","22797"
"TES","26136"
"CAV2","858"
"CAV1","857"
"MET","4233"
"CAPZA2","830"
"ST7-AS1","93653"
"ST7","7982"
"WNT2","7472"
"CTTNBP2","83992"
"LSM8","51691"
"ANKRD7","56311"
"KCND2","3751"
"TSPAN12","23554"
"ING3","54556"
"CPED1","79974"
"FAM3C","10447"
"PTPRZ1","5803"
"AASS","10157"
"CADPS2","93664"
"NDUFA5","4698"
"WASL","8976"
"GPR37","2861"
"POT1","25913"
"POT1-AS1","401398"
"ZNF800","168850"
"GCC1","79571"
"ARF5","381"
"SND1","27044"
"SND1-IT1","27099"
"LEP","3952"
"RBM28","55131"
"PRRT4","401399"
"IMPDH1","3614"
"HILPDA","29923"
"METTL2B","55798"
"CALU","813"
"CCDC136","64753"
"FLNC","2318"
"KCP","375616"
"ATP6V1F","9296"
"IRF5","3663"
"TNPO3","23534"
"TSPAN33","340348"
"SMO","6608"
"AHCYL2","23382"
"STRIP2","57464"
"SMKR1","100287482"
"NRF1","4899"
"UBE2H","7328"
"ZC3HC1","51530"
"KLHDC10","23008"
"TMEM209","84928"
"CPA2","1358"
"CPA4","51200"
"CPA5","93979"
"CEP41","95681"
"MEST","4232"
"COPG2","26958"
"TSGA13","114960"
"KLF14","136259"
"LINC00513","100506860"
"MKLN1","4289"
"PODXL","5420"
"PLXNA4","91584"
"CHCHD3","54927"
"EXOC4","60412"
"SLC35B4","84912"
"AKR1B1","231"
"AKR1B15","441282"
"BPGM","669"
"CALD1","800"
"AGBL3","340351"
"CYREN","78996"
"TMEM140","55281"
"WDR91","29062"
"CNOT4","4850"
"NUP205","23165"
"STMP1","647087"
"FAM180A","389558"
"MTPN","136319"
"PTN","5764"
"DGKI","9162"
"CREB3L2","64764"
"AKR1D1","6718"
"TRIM24","8805"
"SVOPL","136306"
"TMEM213","155006"
"KIAA1549","57670"
"ZC3HAV1L","92092"
"ZC3HAV1","56829"
"UBN2","254048"
"FMC1","154791"
"LUC7L2","51631"
"KLRG2","346689"
"CLEC2L","154790"
"HIPK2","28996"
"TBXAS1","6916"
"PARP12","64761"
"KDM7A","80853"
"SLC37A3","84255"
"MKRN1","23608"
"DENND2A","27147"
"ADCK2","90956"
"NDUFB2","4708"
"NDUFB2-AS1","100134713"
"BRAF","673"
"MRPS33","51650"
"TMEM178B","100507421"
"AGK","55750"
"SSBP1","6742"
"TAS2R4","50832"
"MGAM","8972"
"CLEC5A","23601"
"TRBV3-1","28619"
"MTRNR2L6","100463482"
"TRBC1","28639"
"TRBC2","28638"
"EPHB6","2051"
"TRPV6","55503"
"GSTK1","373156"
"TMEM139","135932"
"CASP2","835"
"CLCN1","1180"
"ZYX","7791"
"EPHA1","2041"
"EPHA1-AS1","285965"
"TCAF2","285966"
"TCAF1","9747"
"ARHGEF35","445328"
"OR2A1-AS1","101928492"
"ARHGEF5","7984"
"TPK1","27010"
"CNTNAP2","26047"
"CUL1","8454"
"EZH2","2146"
"GHET1","102723099"
"PDIA4","9601"
"ZNF786","136051"
"ZNF425","155054"
"ZNF398","57541"
"ZNF282","8427"
"ZNF212","7988"
"ZNF783","100289678"
"ZNF777","27153"
"ZNF746","155061"
"ZNF467","168544"
"ZNF862","643641"
"ATP6V0E2-AS1","401431"
"ATP6V0E2","155066"
"ACTR3C","653857"
"LRRC61","65999"
"RARRES2","5919"
"REPIN1","29803"
"ZNF775","285971"
"LINC00996","285972"
"GIMAP8","155038"
"GIMAP7","168537"
"GIMAP4","55303"
"GIMAP6","474344"
"GIMAP2","26157"
"GIMAP1","170575"
"GIMAP5","55340"
"TMEM176B","28959"
"TMEM176A","55365"
"KCNH2","3757"
"NOS3","4846"
"ATG9B","285973"
"ABCB8","11194"
"ASIC3","9311"
"CDK5","1020"
"SLC4A2","6522"
"FASTK","10922"
"TMUB1","83590"
"AGAP3","116988"
"CHPF2","54480"
"SMARCD3","6604"
"NUB1","51667"
"WDR86","349136"
"RHEB","6009"
"PRKAG2","51422"
"PRKAG2-AS1","100505483"
"GALNT11","63917"
"KMT2C","58508"
"LINC01003","100128822"
"XRCC2","7516"
"ACTR3B","57180"
"DPP6","1804"
"PAXIP1-AS2","100132707"
"PAXIP1","22976"
"INSIG1","3638"
"EN2","2020"
"RBM33","155435"
"RNF32","140545"
"LMBR1","64327"
"NOM1","64434"
"MNX1","3110"
"MNX1-AS2","105375606"
"MNX1-AS1","645249"
"UBE3C","9690"
"DNAJB6","10049"
"PTPRN2","5799"
"NCAPG2","54892"
"ESYT2","57488"
"PLCXD1","55344"
"GTPBP6","8225"
"LINC00685","283981"
"PPP2R3B","28227"
"CSF2RA","1438"
"IL3RA","3563"
"SLC25A6","293"
"LINC00106","751580"
"ASMTL-AS1","80161"
"ASMTL","8623"
"P2RY8","286530"
"AKAP17A","8227"
"ASMT","438"
"DHRSX","207063"
"ZBED1","9189"
"CD99","4267"
"XG","7499"
"GYG2","8908"
"ARSD","414"
"MXRA5","25878"
"PRKX","5613"
"FAM239A","101930105"
"FAM239C","107987330"
"NLGN4X","57502"
"PUDP","8226"
"STS","412"
"PNPLA4","8228"
"ANOS1","3730"
"FAM9B","171483"
"TBL1X","6907"
"GPR143","4935"
"SHROOM2","357"
"WWC3","55841"
"WWC3-AS1","100873953"
"CLCN4","1183"
"MID1","4281"
"HCCS","3052"
"ARHGAP6","395"
"MSL3","10943"
"PRPS2","5634"
"TLR7","51284"
"TLR8","51311"
"TMSB4X","7114"
"EGFL6","25975"
"TCEANC","170082"
"RAB9A","9367"
"TRAPPC2","6399"
"OFD1","8481"
"GPM6B","2824"
"GEMIN8","54960"
"GLRA2","2742"
"FANCB","2187"
"MOSPD2","158747"
"ASB9","140462"
"PIGA","5277"
"VEGFD","2277"
"PIR","8544"
"ACE2","59272"
"CLTRN","57393"
"CA5B","11238"
"ZRSR2","8233"
"AP1S2","8905"
"CTPS2","56474"
"SYAP1","94056"
"TXLNG","55787"
"RBBP7","5931"
"REPS2","9185"
"NHS","4810"
"SCML1","6322"
"RAI2","10742"
"BEND2","139105"
"SCML2","10389"
"CDKL5","6792"
"PHKA2","5256"
"ADGRG2","10149"
"PDHA1","5160"
"MAP3K15","389840"
"SH3KBP1","30011"
"BCLAF3","256643"
"MAP7D2","256714"
"EIF1AX","1964"
"RPS6KA3","6197"
"CNKSR2","22866"
"KLHL34","257240"
"SMPX","23676"
"MBTPS2","51360"
"YY2","404281"
"SMS","6611"
"PHEX","5251"
"PHEX-AS1","100873942"
"PTCHD1","139411"
"PRDX4","10549"
"ACOT9","23597"
"SAT1","6303"
"APOO","79135"
"CXorf58","254158"
"KLHL15","80311"
"EIF2S3","1968"
"ZFX","7543"
"PDK3","5165"
"PCYT1B","9468"
"POLA1","5422"
"ARX","170302"
"GK","2710"
"TAB3","257397"
"DMD","1756"
"TMEM47","83604"
"PRRG1","5638"
"LANCL3","347404"
"XK","7504"
"CYBB","1536"
"DYNLT3","6990"
"SRPX","8406"
"RPGR","6103"
"TSPAN7","7102"
"MID1IP1","58526"
"MID1IP1-AS1","100874211"
"LINC01281","286442"
"BCOR","54880"
"ATP6AP2","10159"
"CXorf38","159013"
"MED14","9282"
"MED14OS","100873985"
"USP9X","8239"
"DDX3X","1654"
"CASK","8573"
"GPR34","2857"
"GPR82","27197"
"PPP1R2C","80316"
"MAOA","4128"
"MAOB","4129"
"NDP","4693"
"EFHC2","80258"
